index,rt,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,responses,verbal_id,view_history,semantic_distance,verbal_acc_corrected
37,872.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,38,1,dot,pedal,pedal_mooney_dot_on5,catch,regular,post,on,21x7tm212b4ebfr,html-keyboard-response,186,423102,0.0-11.0-5.37-1.37,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
38,2782.399999976158,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,39,1,dot,eclair,eclair_mooney_dot_on1,target,upside_down,pre,on,21x7tm212b4ebfr,html-keyboard-response,190,426901,0.0-11.0-5.38-1.38,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
39,2323.699999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,40,1,dot,pomegranate,pomegranate_mooney_dot_on7,target,upside_down,post,on,21x7tm212b4ebfr,html-keyboard-response,194,430238,0.0-11.0-5.39-1.39,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
40,863.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,41,1,dot,pedal,pedal_mooney_dot_off6,catch,regular,post,off,21x7tm212b4ebfr,html-keyboard-response,198,432107,0.0-11.0-5.40-1.40,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
41,1429.5999999642372,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,42,1,dot,ginger,ginger_mooney_dot_on1,catch,upside_down,pre,on,21x7tm212b4ebfr,html-keyboard-response,202,434540,0.0-11.0-5.41-1.41,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
42,790.9000000357628,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,43,1,dot,backpack,backpack_mooney_dot_on7,target,horizontal_flip,post,on,21x7tm212b4ebfr,html-keyboard-response,206,436348,0.0-11.0-5.42-1.42,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
43,3194.699999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,44,1,dot,puddle,puddle_mooney_dot_on7,target,regular,post,on,21x7tm212b4ebfr,html-keyboard-response,210,440548,0.0-11.0-5.43-1.43,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
44,845.9000000357628,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,45,1,dot,ginger,ginger_mooney_dot_on3,catch,upside_down,pre,on,21x7tm212b4ebfr,html-keyboard-response,214,442398,0.0-11.0-5.44-1.44,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
45,661.0999999642372,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,46,1,dot,pomegranate,pomegranate_mooney_dot_off8,target,upside_down,post,off,21x7tm212b4ebfr,html-keyboard-response,218,444075,0.0-11.0-5.45-1.45,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
46,635.8999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,47,1,dot,carriage,carriage_mooney_dot_on1,target,horizontal_flip,pre,on,21x7tm212b4ebfr,html-keyboard-response,222,445725,0.0-11.0-5.46-1.46,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
47,807.1999999880791,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,48,1,dot,drill,drill_mooney_dot_on3,target,regular,pre,on,21x7tm212b4ebfr,html-keyboard-response,226,447553,0.0-11.0-5.47-1.47,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
48,1338.4000000357628,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,49,1,dot,eclair,eclair_mooney_dot_off4,target,upside_down,pre,off,21x7tm212b4ebfr,html-keyboard-response,230,449901,0.0-11.0-5.48-1.48,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
49,801.6999999880791,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,50,1,dot,pomegranate,pomegranate_mooney_dot_on5,target,upside_down,post,on,21x7tm212b4ebfr,html-keyboard-response,234,451721,0.0-11.0-5.49-1.49,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
50,2738.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,51,1,dot,pedal,pedal_mooney_dot_off8,catch,regular,post,off,21x7tm212b4ebfr,html-keyboard-response,238,455474,0.0-11.0-5.50-1.50,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
51,2410.199999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,52,1,dot,eclair,eclair_mooney_dot_off2,target,upside_down,pre,off,21x7tm212b4ebfr,html-keyboard-response,242,458893,0.0-11.0-5.51-1.51,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
52,1259,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,53,1,dot,backpack,backpack_mooney_dot_off8,target,horizontal_flip,post,off,21x7tm212b4ebfr,html-keyboard-response,246,461163,0.0-11.0-5.52-1.52,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
53,1473.0999999642372,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,54,1,dot,carriage,carriage_mooney_dot_off4,target,horizontal_flip,pre,off,21x7tm212b4ebfr,html-keyboard-response,250,463647,0.0-11.0-5.53-1.53,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
54,1375.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,55,1,dot,drill,drill_mooney_dot_off4,target,regular,pre,off,21x7tm212b4ebfr,html-keyboard-response,254,466037,0.0-11.0-5.54-1.54,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
55,,,,56,1,recognition,eclair,eclair_mooney,target,upside_down,pre,null,21x7tm212b4ebfr,survey-text-autocomplete,262,489890,0.0-11.0-6.55-4.55,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
56,,,,57,1,recognition,carriage,carriage_mooney,target,horizontal_flip,pre,null,21x7tm212b4ebfr,survey-text-autocomplete,269,511726,0.0-11.0-6.56-4.56,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
57,,,,58,1,recognition,drill,drill_mooney,target,regular,pre,null,21x7tm212b4ebfr,survey-text-autocomplete,276,523678,0.0-11.0-6.57-4.57,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""car door""}",car_door,,0.7929391419985355,0.0
58,,,,59,1,recognition,backpack,backpack_mooney,target,horizontal_flip,post,null,21x7tm212b4ebfr,survey-text-autocomplete,283,528314,0.0-11.0-6.58-4.58,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""bag""}",bag,,0.29563851593176427,0.0
59,,,,60,1,recognition,puddle,puddle_mooney,target,regular,post,null,21x7tm212b4ebfr,survey-text-autocomplete,290,534273,0.0-11.0-6.59-4.59,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""kitchen range""}",kitchen_range,,0.6827939032373384,0.0
60,,,,61,1,recognition,pomegranate,pomegranate_mooney,target,upside_down,post,null,21x7tm212b4ebfr,survey-text-autocomplete,297,550701,0.0-11.0-6.60-4.60,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""leopard""}",leopard,,0.6702722422030134,0.0
61,,,,62,1,recognition,pedal,pedal_mooney,catch,regular,post,null,21x7tm212b4ebfr,survey-text-autocomplete,304,555732,0.0-11.0-6.61-4.61,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""panda""}",panda,,0.8565707088099557,0.0
62,,,,63,1,recognition,ginger,ginger_mooney,catch,upside_down,pre,null,21x7tm212b4ebfr,survey-text-autocomplete,311,569868,0.0-11.0-6.62-4.62,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""sandbag""}",sandbag,,0.8687581615852811,0.0
63,,,,64,1,recognition,carriage,carriage,target,horizontal_flip,color,null,21x7tm212b4ebfr,survey-text-autocomplete,318,577533,0.0-11.0-6.63-4.63,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""carriage""}",carriage,,0.0,1.0
64,,,,65,1,recognition,eclair,eclair,target,upside_down,color,null,21x7tm212b4ebfr,survey-text-autocomplete,325,585452,0.0-11.0-6.64-4.64,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""eclair""}",eclair,,0.0,1.0
65,,,,66,1,recognition,drill,drill,target,regular,color,null,21x7tm212b4ebfr,survey-text-autocomplete,332,607316,0.0-11.0-6.65-4.65,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
66,3684.399999976158,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,67,2,dot,eclair,eclair_mooney_dot_on7,target,upside_down,post,on,21x7tm212b4ebfr,html-keyboard-response,338,617892,0.0-11.0-5.66-1.66,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
67,2600.699999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,68,2,dot,carriage,carriage_mooney_dot_off6,target,horizontal_flip,post,off,21x7tm212b4ebfr,html-keyboard-response,342,621505,0.0-11.0-5.67-1.67,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
68,1882.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,69,2,dot,eclair,eclair_mooney_dot_off6,target,upside_down,post,off,21x7tm212b4ebfr,html-keyboard-response,346,624396,0.0-11.0-5.68-1.68,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
69,2784.199999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,70,2,dot,bullet,bullet_mooney_dot_off2,target,horizontal_flip,pre,off,21x7tm212b4ebfr,html-keyboard-response,350,628190,0.0-11.0-5.69-1.69,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
70,1243.800000011921,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,71,2,dot,carriage,carriage_mooney_dot_on5,target,horizontal_flip,post,on,21x7tm212b4ebfr,html-keyboard-response,354,630453,0.0-11.0-5.70-1.70,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
71,3072.800000011921,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,72,2,dot,ginger,ginger_mooney_dot_on5,catch,upside_down,post,on,21x7tm212b4ebfr,html-keyboard-response,358,634543,0.0-11.0-5.71-1.71,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
72,3861.2000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,73,2,dot,grasshopper,grasshopper_mooney_dot_off4,target,regular,pre,off,21x7tm212b4ebfr,html-keyboard-response,362,639411,0.0-11.0-5.72-1.72,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
73,2878.199999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,74,2,dot,aloe,aloe_mooney_dot_on1,target,upside_down,pre,on,21x7tm212b4ebfr,html-keyboard-response,366,643297,0.0-11.0-5.73-1.73,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
74,2837.699999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,75,2,dot,ginger,ginger_mooney_dot_off8,catch,upside_down,post,off,21x7tm212b4ebfr,html-keyboard-response,370,647145,0.0-11.0-5.74-1.74,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
75,null,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,76,2,dot,gargoyle,gargoyle_mooney_dot_on1,catch,horizontal_flip,pre,on,21x7tm212b4ebfr,html-keyboard-response,374,653173,0.0-11.0-5.75-1.75,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,,0,0,,,,,
76,1430.199999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,77,2,dot,aloe,aloe_mooney_dot_off2,target,upside_down,pre,off,21x7tm212b4ebfr,html-keyboard-response,378,655616,0.0-11.0-5.76-1.76,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
77,755.3000000119209,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,78,2,dot,gargoyle,gargoyle_mooney_dot_off2,catch,horizontal_flip,pre,off,21x7tm212b4ebfr,html-keyboard-response,382,657391,0.0-11.0-5.77-1.77,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
78,2187.899999976158,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,79,2,dot,ginger,ginger_mooney_dot_on7,catch,upside_down,post,on,21x7tm212b4ebfr,html-keyboard-response,386,660600,0.0-11.0-5.78-1.78,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
79,3257.100000023842,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,80,2,dot,drill,drill_mooney_dot_on5,target,regular,post,on,21x7tm212b4ebfr,html-keyboard-response,390,664871,0.0-11.0-5.79-1.79,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
80,1660,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,81,2,dot,carriage,carriage_mooney_dot_on7,target,horizontal_flip,post,on,21x7tm212b4ebfr,html-keyboard-response,394,667541,0.0-11.0-5.80-1.80,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
81,1622,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,82,2,dot,eclair,eclair_mooney_dot_off8,target,upside_down,post,off,21x7tm212b4ebfr,html-keyboard-response,398,670177,0.0-11.0-5.81-1.81,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
82,866.2999999523163,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,83,2,dot,drill,drill_mooney_dot_off8,target,regular,post,off,21x7tm212b4ebfr,html-keyboard-response,402,672058,0.0-11.0-5.82-1.82,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
83,2054,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,84,2,dot,ginger,ginger_mooney_dot_off6,catch,upside_down,post,off,21x7tm212b4ebfr,html-keyboard-response,406,675123,0.0-11.0-5.83-1.83,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
84,2428.699999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,85,2,dot,drill,drill_mooney_dot_off6,target,regular,post,off,21x7tm212b4ebfr,html-keyboard-response,410,678567,0.0-11.0-5.84-1.84,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
85,2898.7000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,86,2,dot,grasshopper,grasshopper_mooney_dot_off2,target,regular,pre,off,21x7tm212b4ebfr,html-keyboard-response,414,682479,0.0-11.0-5.85-1.85,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
