index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,unamb_image_duration,verbal_id,semantic_distance,verbal_acc_corrected
463,,,,,,html-keyboard-response,487,1115322,0.0-11.0-5.98-1.98,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1163.699999988079,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,99,3,dot,bat2,bat2_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,,
467,,,,,,html-keyboard-response,491,1118535,0.0-11.0-5.99-1.99,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,2183.399999976158,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,100,3,dot,garlic,garlic_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,i,0,1,,,,
471,,,,,,html-keyboard-response,495,1121024,0.0-11.0-5.100-1.100,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1460.9000000357628,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,101,3,dot,buoy,buoy_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,,
475,,,,,,html-keyboard-response,499,1122871,0.0-11.0-5.101-1.101,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,820.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,102,3,dot,parking_meter,parking_meter_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,,
479,,,,,,html-keyboard-response,503,1125677,0.0-11.0-5.102-1.102,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1773.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,103,3,dot,sidecar,sidecar_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,i,0,0,,,,
483,,,,,,html-keyboard-response,507,1128503,0.0-11.0-5.103-1.103,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1791.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,104,3,dot,drill,drill_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,e,1,0,,,,
487,,,,,,html-keyboard-response,511,1130358,0.0-11.0-5.104-1.104,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,824.5999999642372,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,105,3,dot,sidecar,sidecar_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,,
491,,,,,,html-keyboard-response,515,1132289,0.0-11.0-5.105-1.105,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,903,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,106,3,dot,buoy,buoy_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,,
495,,,,,,html-keyboard-response,519,1134816,0.0-11.0-5.106-1.106,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1502.199999988079,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,107,3,dot,drill,drill_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,0,0,,,,
499,,,,,,html-keyboard-response,523,1137140,0.0-11.0-5.107-1.107,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1304.6000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,108,3,dot,parking_meter,parking_meter_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,,
506,,,,,,survey-text-autocomplete,531,1161013,0.0-11.0-6.108-4.108,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,109,3,recognition,sidecar,sidecar_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,,,,0.0
512,,,,,,survey-text-autocomplete,538,1182872,0.0-11.0-6.109-4.109,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,110,3,recognition,parking_meter,parking_meter_mooney,target,upside_down,pre,null,Exp,Recognition,,,,,,,0.0
518,,,,,,survey-text-autocomplete,545,1189874,0.0-11.0-6.110-4.110,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""black tie""}",,,,,,,,,,,,,,,111,3,recognition,garlic,garlic_mooney,target,regular,post,null,Exp,Recognition,,,,,black_tie,0.7884450670319261,0.0
524,,,,,,survey-text-autocomplete,552,1198193,0.0-11.0-6.111-4.111,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""whiteboard""}",,,,,,,,,,,,,,,112,3,recognition,buoy,buoy_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,whiteboard,0.8265555911775109,0.0
530,,,,,,survey-text-autocomplete,559,1207943,0.0-11.0-6.112-4.112,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""tuner""}",,,,,,,,,,,,,,,113,3,recognition,bat2,bat2_mooney,target,upside_down,post,null,Exp,Recognition,,,,,tuner,0.8722085393804418,0.0
536,,,,,,survey-text-autocomplete,566,1216539,0.0-11.0-6.113-4.113,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""black tie""}",,,,,,,,,,,,,,,114,3,recognition,drill,drill_mooney,target,regular,pre,null,Exp,Recognition,,,,,black_tie,0.8861780265348367,0.0
542,,,,,,survey-text-autocomplete,573,1227240,0.0-11.0-6.114-4.114,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""black tie""}",,,,,,,,,,,,,,,115,3,recognition,parking_meter,parking_meter,target,upside_down,color,null,Exp,Recognition,,,,,black_tie,0.7327444546810455,0.0
548,,,,,,survey-text-autocomplete,580,1244174,0.0-11.0-6.115-4.115,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""sea star""}",,,,,,,,,,,,,,,116,3,recognition,buoy,buoy,target,horizontal_flip,color,null,Exp,Recognition,,,,,sea_star,0.6385347165631388,0.0
554,,,,,,survey-text-autocomplete,587,1253423,0.0-11.0-6.116-4.116,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""drill""}",,,,,,,,,,,,,,,117,3,recognition,drill,drill,target,regular,color,null,Exp,Recognition,,,,,drill,0.0,1.0
560,,,,,,html-keyboard-response,593,1261836,0.0-11.0-5.117-1.117,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,2903.7000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,118,4,dot,ginger,ginger_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,,
564,,,,,,html-keyboard-response,597,1263965,0.0-11.0-5.118-1.118,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1107.199999988079,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,119,4,dot,buoy,buoy_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,,
568,,,,,,html-keyboard-response,601,1265950,0.0-11.0-5.119-1.119,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,962.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,120,4,dot,ginger,ginger_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,,
572,,,,,,html-keyboard-response,605,1267815,0.0-11.0-5.120-1.120,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,842.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,121,4,dot,drill,drill_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,1,1,,,,
576,,,,,,html-keyboard-response,609,1269944,0.0-11.0-5.121-1.121,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1106,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,122,4,dot,parking_meter,parking_meter_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,,
580,,,,,,html-keyboard-response,613,1271827,0.0-11.0-5.122-1.122,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,853.7999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,123,4,dot,ginger,ginger_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,,
584,,,,,,html-keyboard-response,617,1274896,0.0-11.0-5.123-1.123,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,2021.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/rattlesnake_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,124,4,dot,rattlesnake,rattlesnake_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,,
588,,,,,,html-keyboard-response,621,1277454,0.0-11.0-5.124-1.124,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1521.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,125,4,dot,football_helmet,football_helmet_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,1,1,,,,
592,,,,,,html-keyboard-response,625,1279352,0.0-11.0-5.125-1.125,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,866.8999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,126,4,dot,drill,drill_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,1,0,,,,
596,,,,,,html-keyboard-response,629,1285383,0.0-11.0-5.126-1.126,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,null,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",null,127,4,dot,parking_meter,parking_meter_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,,0,0,,,,
600,,,,,,html-keyboard-response,633,1290565,0.0-11.0-5.127-1.127,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,4158.100000023842,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,128,4,dot,football_helmet,football_helmet_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,0,1,,,,
604,,,,,,html-keyboard-response,637,1293049,0.0-11.0-5.128-1.128,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1423.0999999642372,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,129,4,dot,drill,drill_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,1,0,,,,
608,,,,,,html-keyboard-response,641,1296986,0.0-11.0-5.129-1.129,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,2873.2999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/rattlesnake_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,130,4,dot,rattlesnake,rattlesnake_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,,
612,,,,,,html-keyboard-response,645,1299300,0.0-11.0-5.130-1.130,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1270.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,131,4,dot,buoy,buoy_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,,
616,,,,,,html-keyboard-response,649,1301446,0.0-11.0-5.131-1.131,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1122.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,132,4,dot,football_helmet,football_helmet_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,1,1,,,,
620,,,,,,html-keyboard-response,653,1307489,0.0-11.0-5.132-1.132,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,null,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/rattlesnake_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",null,133,4,dot,rattlesnake,rattlesnake_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,,0,0,,,,
624,,,,,,html-keyboard-response,657,1310866,0.0-11.0-5.133-1.133,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,2344.599999964237,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,134,4,dot,buoy,buoy_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,,
628,,,,,,html-keyboard-response,661,1316895,0.0-11.0-5.134-1.134,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,null,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",null,135,4,dot,football_helmet,football_helmet_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,,0,1,,,,
632,,,,,,html-keyboard-response,665,1320261,0.0-11.0-5.135-1.135,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,2333.300000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/rattlesnake_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,136,4,dot,rattlesnake,rattlesnake_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,,
636,,,,,,html-keyboard-response,669,1323097,0.0-11.0-5.136-1.136,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1804.199999988079,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,137,4,dot,parking_meter,parking_meter_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,,
640,,,,,,html-keyboard-response,673,1325700,0.0-11.0-5.137-1.137,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1570.0999999642372,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,138,4,dot,buoy,buoy_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,,
644,,,,,,html-keyboard-response,677,1328377,0.0-11.0-5.138-1.138,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1630.2000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,139,4,dot,ginger,ginger_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,,
648,,,,,,html-keyboard-response,681,1330953,0.0-11.0-5.139-1.139,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1529.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,140,4,dot,parking_meter,parking_meter_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,,
652,,,,,,html-keyboard-response,685,1333400,0.0-11.0-5.140-1.140,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,1407,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,141,4,dot,drill,drill_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,i,0,0,,,,
659,,,,,,survey-text-autocomplete,693,1353639,0.0-11.0-6.141-4.141,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""black tie""}",,,,,,,,,,,,,,,142,4,recognition,football_helmet,football_helmet_mooney,target,regular,pre,null,Exp,Recognition,,,,,black_tie,0.7171753984084088,0.0
665,,,,,,survey-text-autocomplete,700,1361508,0.0-11.0-6.142-4.142,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""whiteboard""}",,,,,,,,,,,,,,,143,4,recognition,rattlesnake,rattlesnake_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,whiteboard,0.8662497841838281,0.0
671,,,,,,survey-text-autocomplete,707,1369140,0.0-11.0-6.143-4.143,Chrome,134.0,Windows,10,undefined,undefined,1280 x 720,1536 x 730,l7lxounychnwysf,https://exponline.ugr.es/publix/939/1007/start?srid=18844,682351e5764c5a12a75e2129,48,24,Armenia,Female,Right-handed,,,"{""recognition"":""whiteboard""}",,,,,,,,,,,,,,,144,4,recognition,parking_meter,parking_meter_mooney,target,upside_down,post,null,Exp,Recognition,,,,,whiteboard,0.8719572258084831,0.0
