index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,unamb_image_duration,verbal_id,semantic_distance,verbal_acc_corrected
665,,,,,,survey-text-autocomplete,700,879325,0.0-11.0-6.142-4.142,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""book""}",,,,,,,,,,,,,,,143,4,recognition,sardine,sardine_mooney,target,regular,pre,null,Exp,Recognition,,,,,book,0.8183614103402723,0.0
671,,,,,,survey-text-autocomplete,707,884813,0.0-11.0-6.143-4.143,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""wire""}",,,,,,,,,,,,,,,144,4,recognition,rattlesnake,rattlesnake_mooney,target,upside_down,post,null,Exp,Recognition,,,,,wire,0.7221637336338366,0.0
677,,,,,,survey-text-autocomplete,714,889045,0.0-11.0-6.144-4.144,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""palm tree""}",,,,,,,,,,,,,,,145,4,recognition,garlic,garlic_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,,palm_tree,0.6572229509029488,0.0
683,,,,,,survey-text-autocomplete,721,896454,0.0-11.0-6.145-4.145,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""clothes""}",,,,,,,,,,,,,,,146,4,recognition,polar_bear,polar_bear_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,clothes,0.7888882893799859,0.0
689,,,,,,survey-text-autocomplete,728,901092,0.0-11.0-6.146-4.146,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""mushroom""}",,,,,,,,,,,,,,,147,4,recognition,figurine,figurine_mooney,target,regular,post,null,Exp,Recognition,,,,,mushroom,0.7317275032855246,0.0
695,,,,,,survey-text-autocomplete,735,905422,0.0-11.0-6.147-4.147,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""polar bear""}",,,,,,,,,,,,,,,148,4,recognition,polar_bear,polar_bear,target,horizontal_flip,color,null,Exp,Recognition,,,,,polar_bear,0.0,1.0
701,,,,,,survey-text-autocomplete,742,911325,0.0-11.0-6.148-4.148,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""weighing machine""}",,,,,,,,,,,,,,,149,4,recognition,dumbbell,dumbbell,target,upside_down,color,null,Exp,Recognition,,,,,weighing_machine,0.6899939045576646,0.0
707,,,,,,survey-text-autocomplete,749,916685,0.0-11.0-6.149-4.149,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""sardine""}",,,,,,,,,,,,,,,150,4,recognition,sardine,sardine,target,regular,color,null,Exp,Recognition,,,,,sardine,0.0,1.0
713,,,,,,html-keyboard-response,755,922333,0.0-11.0-5.150-1.150,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,1566,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,151,5,dot,polar_bear,polar_bear_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,,
717,,,,,,html-keyboard-response,759,924429,0.0-11.0-5.151-1.151,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,1074.1000000089407,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,152,5,dot,dumbbell,dumbbell_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,,
