index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,unamb_image_duration,verbal_id,semantic_distance,verbal_acc_corrected
359,,,,,,survey-text-autocomplete,376,779210,0.0-11.0-6.76-4.76,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""oculus""}",,,,,,,,,,,,,,,77,2,recognition,polar_bear,polar_bear_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,oculus,0.7619123162363908,0.0
365,,,,,,survey-text-autocomplete,383,786828,0.0-11.0-6.77-4.77,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""shark""}",,,,,,,,,,,,,,,78,2,recognition,backpack,backpack_mooney,target,regular,pre,null,Exp,Recognition,,,,,shark,0.7764398031385698,0.0
371,,,,,,survey-text-autocomplete,390,794733,0.0-11.0-6.78-4.78,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""feather""}",,,,,,,,,,,,,,,79,2,recognition,grasshopper,grasshopper_mooney,target,regular,post,null,Exp,Recognition,,,,,feather,0.5678371663508719,0.0
377,,,,,,survey-text-autocomplete,397,800615,0.0-11.0-6.79-4.79,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""oculus""}",,,,,,,,,,,,,,,80,2,recognition,pedal,pedal_mooney,target,upside_down,post,null,Exp,Recognition,,,,,oculus,0.8202496860199745,0.0
383,,,,,,survey-text-autocomplete,404,816024,0.0-11.0-6.80-4.80,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""feather""}",,,,,,,,,,,,,,,81,2,recognition,dumbbell,dumbbell_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,,feather,0.7197491350909917,0.0
389,,,,,,survey-text-autocomplete,411,824656,0.0-11.0-6.81-4.81,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""fruit""}",,,,,,,,,,,,,,,82,2,recognition,pomegranate,pomegranate,target,upside_down,color,null,Exp,Recognition,,,,,fruit,0.25830434752082476,0.0
395,,,,,,survey-text-autocomplete,418,829569,0.0-11.0-6.82-4.82,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""bear""}",,,,,,,,,,,,,,,83,2,recognition,polar_bear,polar_bear,target,horizontal_flip,color,null,Exp,Recognition,,,,,bear,0.3132037390626231,0.0
401,,,,,,survey-text-autocomplete,425,834008,0.0-11.0-6.83-4.83,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""bag""}",,,,,,,,,,,,,,,84,2,recognition,backpack,backpack,target,regular,color,null,Exp,Recognition,,,,,bag,0.29563851593176427,0.0
407,,,,,,html-keyboard-response,431,847800,0.0-11.0-5.84-1.84,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,null,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",null,85,3,dot,gargoyle,gargoyle_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,,0,1,,,,
411,,,,,,html-keyboard-response,435,848909,0.0-11.0-5.85-1.85,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,769.2000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,86,3,dot,polar_bear,polar_bear_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,0,1,,,,
415,,,,,,html-keyboard-response,439,851131,0.0-11.0-5.86-1.86,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,1196,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,87,3,dot,axe,axe_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,e,0,1,,,,
419,,,,,,html-keyboard-response,443,852888,0.0-11.0-5.87-1.87,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,717.2000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,88,3,dot,pomegranate,pomegranate_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,0,1,,,,
423,,,,,,html-keyboard-response,447,854711,0.0-11.0-5.88-1.88,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,800.2999999970198,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,89,3,dot,banana_peel,banana_peel_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,i,1,0,,,,
427,,,,,,html-keyboard-response,451,856237,0.0-11.0-5.89-1.89,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,500.1000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,90,3,dot,axe,axe_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,,
431,,,,,,html-keyboard-response,455,857687,0.0-11.0-5.90-1.90,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,421.6000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,91,3,dot,backpack,backpack_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,1,1,,,,
435,,,,,,html-keyboard-response,459,859647,0.0-11.0-5.91-1.91,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,934.8999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,92,3,dot,polar_bear,polar_bear_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,0,0,,,,
439,,,,,,html-keyboard-response,463,861383,0.0-11.0-5.92-1.92,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,707,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,93,3,dot,pomegranate,pomegranate_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,i,1,1,,,,
443,,,,,,html-keyboard-response,467,862974,0.0-11.0-5.93-1.93,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,561.7000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,94,3,dot,backpack,backpack_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,i,1,1,,,,
447,,,,,,html-keyboard-response,471,864679,0.0-11.0-5.94-1.94,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,685.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,95,3,dot,polar_bear,polar_bear_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,0,1,,,,
451,,,,,,html-keyboard-response,475,866896,0.0-11.0-5.95-1.95,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,1184.8999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,96,3,dot,banana_peel,banana_peel_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,1,0,,,,
455,,,,,,html-keyboard-response,479,868660,0.0-11.0-5.96-1.96,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,737.1000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,97,3,dot,pomegranate,pomegranate_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,0,0,,,,
459,,,,,,html-keyboard-response,483,870421,0.0-11.0-5.97-1.97,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,738.2000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,98,3,dot,backpack,backpack_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,0,1,,,,
463,,,,,,html-keyboard-response,487,872229,0.0-11.0-5.98-1.98,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,790.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,99,3,dot,gargoyle,gargoyle_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,,
467,,,,,,html-keyboard-response,491,874738,0.0-11.0-5.99-1.99,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,1482.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,100,3,dot,backpack,backpack_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,0,1,,,,
471,,,,,,html-keyboard-response,495,876762,0.0-11.0-5.100-1.100,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,1005.2999999970198,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,101,3,dot,axe,axe_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,0,1,,,,
475,,,,,,html-keyboard-response,499,878473,0.0-11.0-5.101-1.101,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,682.8999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,102,3,dot,banana_peel,banana_peel_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,1,1,,,,
479,,,,,,html-keyboard-response,503,880095,0.0-11.0-5.102-1.102,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,607.7000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,103,3,dot,gargoyle,gargoyle_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,,
483,,,,,,html-keyboard-response,507,881772,0.0-11.0-5.103-1.103,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,650.7000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,104,3,dot,axe,axe_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,,
487,,,,,,html-keyboard-response,511,883510,0.0-11.0-5.104-1.104,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,704.6000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,105,3,dot,polar_bear,polar_bear_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,0,0,,,,
491,,,,,,html-keyboard-response,515,885123,0.0-11.0-5.105-1.105,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,593.7000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,106,3,dot,pomegranate,pomegranate_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,e,0,1,,,,
495,,,,,,html-keyboard-response,519,886812,0.0-11.0-5.106-1.106,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,656.6999999955297,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,107,3,dot,banana_peel,banana_peel_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,1,1,,,,
499,,,,,,html-keyboard-response,523,888484,0.0-11.0-5.107-1.107,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,646,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,108,3,dot,gargoyle,gargoyle_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,0,1,,,,
506,,,,,,survey-text-autocomplete,531,898011,0.0-11.0-6.108-4.108,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""bear""}",,,,,,,,,,,,,,,109,3,recognition,pomegranate,pomegranate_mooney,target,upside_down,post,null,Exp,Recognition,,,,,bear,0.7230403611033198,0.0
512,,,,,,survey-text-autocomplete,538,913406,0.0-11.0-6.109-4.109,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""ocular""}",,,,,,,,,,,,,,,110,3,recognition,banana_peel,banana_peel_mooney,target,regular,pre,null,Exp,Recognition,,,,,ocular,0.8145941993690393,0.0
518,,,,,,survey-text-autocomplete,545,917821,0.0-11.0-6.110-4.110,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""shark""}",,,,,,,,,,,,,,,111,3,recognition,backpack,backpack_mooney,target,regular,post,null,Exp,Recognition,,,,,shark,0.7764398031385698,0.0
524,,,,,,survey-text-autocomplete,552,925556,0.0-11.0-6.111-4.111,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""octopus""}",,,,,,,,,,,,,,,112,3,recognition,polar_bear,polar_bear_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,,octopus,0.5757347054543098,0.0
530,,,,,,survey-text-autocomplete,559,933397,0.0-11.0-6.112-4.112,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""fish""}",,,,,,,,,,,,,,,113,3,recognition,gargoyle,gargoyle_mooney,target,upside_down,pre,null,Exp,Recognition,,,,,fish,0.7286498113104701,0.0
536,,,,,,survey-text-autocomplete,566,945438,0.0-11.0-6.113-4.113,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""land mine""}",,,,,,,,,,,,,,,114,3,recognition,axe,axe_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,land_mine,0.8129369395368508,0.0
542,,,,,,survey-text-autocomplete,573,952069,0.0-11.0-6.114-4.114,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""banana peel""}",,,,,,,,,,,,,,,115,3,recognition,banana_peel,banana_peel,target,regular,color,null,Exp,Recognition,,,,,banana_peel,0.0,1.0
548,,,,,,survey-text-autocomplete,580,956302,0.0-11.0-6.115-4.115,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""axe""}",,,,,,,,,,,,,,,116,3,recognition,axe,axe,target,horizontal_flip,color,null,Exp,Recognition,,,,,axe,0.0,1.0
554,,,,,,survey-text-autocomplete,587,961754,0.0-11.0-6.116-4.116,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,,"{""recognition"":""camel""}",,,,,,,,,,,,,,,117,3,recognition,gargoyle,gargoyle,target,upside_down,color,null,Exp,Recognition,,,,,camel,0.6057321131465159,0.0
560,,,,,,html-keyboard-response,593,966068,0.0-11.0-5.117-1.117,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,1266.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,118,4,dot,buoy,buoy_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,1,0,,,,
564,,,,,,html-keyboard-response,597,967762,0.0-11.0-5.118-1.118,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,673.2999999970198,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,119,4,dot,carriage,carriage_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,,
568,,,,,,html-keyboard-response,601,969544,0.0-11.0-5.119-1.119,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,770.1999999955297,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,120,4,dot,drill,drill_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,0,0,,,,
572,,,,,,html-keyboard-response,605,971366,0.0-11.0-5.120-1.120,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,795.1999999955297,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,121,4,dot,carriage,carriage_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,,
576,,,,,,html-keyboard-response,609,972832,0.0-11.0-5.121-1.121,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,431.40000000596046,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,122,4,dot,buoy,buoy_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,1,0,,,,
580,,,,,,html-keyboard-response,613,974883,0.0-11.0-5.122-1.122,Chrome,133.0,Windows,10,undefined,undefined,1536 x 864,1536 x 730,ubo6pr9c954oz99,https://exponline.ugr.es/publix/939/1007/start?srid=18889,67e8891f804abbe65ff993ad,10,22,United States,Female,Right-handed,,1030.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,123,4,dot,banana_peel,banana_peel_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,1,1,,,,
