index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
96,,,,,,survey-text-autocomplete,96,282634,0.0-11.0-6.18-4.18,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""tower""}",,,,,,,,,,,,,,,19,0,recognition,puddle,puddle_mooney,target,upside_down,pre,null,Exp,Recognition,,,,tower,0.7682029556946662,0.0
103,,,,,,survey-text-autocomplete,103,304659,0.0-11.0-6.19-4.19,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,20,0,recognition,sidecar,sidecar_mooney,target,regular,pre,null,Exp,Recognition,,,,,,0.0
110,,,,,,survey-text-autocomplete,110,318130,0.0-11.0-6.20-4.20,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""boa""}",,,,,,,,,,,,,,,21,0,recognition,buoy,buoy,target,horizontal_flip,color,null,Exp,Recognition,,,,boa,0.6884207077427336,0.0
117,,,,,,survey-text-autocomplete,117,340170,0.0-11.0-6.21-4.21,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,22,0,recognition,puddle,puddle,target,upside_down,color,null,Exp,Recognition,,,,,,0.0
124,,,,,,survey-text-autocomplete,124,360178,0.0-11.0-6.22-4.22,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""motorcycle""}",,,,,,,,,,,,,,,23,0,recognition,sidecar,sidecar,target,regular,color,null,Exp,Recognition,,,,motorcycle,0.34074551288913546,0.0
130,,,,,,html-keyboard-response,130,370231,0.0-11.0-5.23-1.23,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,null,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,24,1,dot,parking_meter,parking_meter_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,,0,0,,,
134,,,,,,html-keyboard-response,134,374147,0.0-11.0-5.24-1.24,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,2895,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,25,1,dot,ginger,ginger_mooney_dot_off4,catch,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
138,,,,,,html-keyboard-response,138,376434,0.0-11.0-5.25-1.25,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1277.7000000011176,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,26,1,dot,eclair,eclair_mooney_dot_off8,catch,regular,post,off,Exp,dot_recog,e,0,1,,,
142,,,,,,html-keyboard-response,142,381154,0.0-11.0-5.26-1.26,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,3709.800000000745,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,27,1,dot,drill,drill_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
146,,,,,,html-keyboard-response,146,384402,0.0-11.0-5.27-1.27,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,2238.0999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,28,1,dot,ginger,ginger_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
150,,,,,,html-keyboard-response,150,388082,0.0-11.0-5.28-1.28,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,2665.0999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,29,1,dot,sandal,sandal_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
154,,,,,,html-keyboard-response,154,389826,0.0-11.0-5.29-1.29,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,739.0999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,30,1,dot,sidecar,sidecar_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,0,1,,,
158,,,,,,html-keyboard-response,158,391858,0.0-11.0-5.30-1.30,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1019.1000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,31,1,dot,eclair,eclair_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,i,1,1,,,
162,,,,,,html-keyboard-response,162,393922,0.0-11.0-5.31-1.31,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1052.2999999988824,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,32,1,dot,buoy,buoy_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
166,,,,,,html-keyboard-response,166,396403,0.0-11.0-5.32-1.32,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1460.2000000011176,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,33,1,dot,ginger,ginger_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,e,0,0,,,
170,,,,,,html-keyboard-response,170,398946,0.0-11.0-5.33-1.33,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1533.9000000003725,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,34,1,dot,sidecar,sidecar_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,0,0,,,
174,,,,,,html-keyboard-response,174,400658,0.0-11.0-5.34-1.34,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,692.3000000007451,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,35,1,dot,buoy,buoy_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,i,1,1,,,
178,,,,,,html-keyboard-response,178,403250,0.0-11.0-5.35-1.35,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1580.699999999255,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,36,1,dot,puddle,puddle_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,0,0,,,
182,,,,,,html-keyboard-response,182,405154,0.0-11.0-5.36-1.36,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,884,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,37,1,dot,parking_meter,parking_meter_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
186,,,,,,html-keyboard-response,186,407172,0.0-11.0-5.37-1.37,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1000.6999999992549,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,38,1,dot,sidecar,sidecar_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,0,0,,,
190,,,,,,html-keyboard-response,190,409426,0.0-11.0-5.38-1.38,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1237,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,39,1,dot,drill,drill_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
194,,,,,,html-keyboard-response,194,411442,0.0-11.0-5.39-1.39,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,994.9000000003725,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,40,1,dot,eclair,eclair_mooney_dot_off6,catch,regular,post,off,Exp,dot_recog,i,1,0,,,
198,,,,,,html-keyboard-response,198,413650,0.0-11.0-5.40-1.40,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1189,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,41,1,dot,ginger,ginger_mooney_dot_off2,catch,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
202,,,,,,html-keyboard-response,202,415650,0.0-11.0-5.41-1.41,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,988.5999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,42,1,dot,puddle,puddle_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,0,1,,,
206,,,,,,html-keyboard-response,206,417699,0.0-11.0-5.42-1.42,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1033.2999999988824,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,43,1,dot,sandal,sandal_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,0,1,,,
210,,,,,,html-keyboard-response,210,419426,0.0-11.0-5.43-1.43,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,709.2000000011176,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,44,1,dot,drill,drill_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
214,,,,,,html-keyboard-response,214,421298,0.0-11.0-5.44-1.44,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,863.1999999992549,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,45,1,dot,parking_meter,parking_meter_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,e,0,1,,,
218,,,,,,html-keyboard-response,218,423105,0.0-11.0-5.45-1.45,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,797.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,46,1,dot,buoy,buoy_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,i,1,1,,,
222,,,,,,html-keyboard-response,222,425395,0.0-11.0-5.46-1.46,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1276.4000000003725,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,47,1,dot,sidecar,sidecar_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,0,1,,,
226,,,,,,html-keyboard-response,226,427315,0.0-11.0-5.47-1.47,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,896.7000000011176,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,48,1,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
230,,,,,,html-keyboard-response,230,429251,0.0-11.0-5.48-1.48,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,924.5999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,49,1,dot,puddle,puddle_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,e,0,1,,,
234,,,,,,html-keyboard-response,234,430995,0.0-11.0-5.49-1.49,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,729.8000000007451,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,50,1,dot,sandal,sandal_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,1,0,,,
238,,,,,,html-keyboard-response,238,433634,0.0-11.0-5.50-1.50,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1620.800000000745,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,51,1,dot,puddle,puddle_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,0,0,,,
242,,,,,,html-keyboard-response,242,435587,0.0-11.0-5.51-1.51,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,936.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,52,1,dot,sandal,sandal_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
246,,,,,,html-keyboard-response,246,437507,0.0-11.0-5.52-1.52,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,894.3000000007451,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,53,1,dot,eclair,eclair_mooney_dot_on7,catch,regular,post,on,Exp,dot_recog,i,1,1,,,
250,,,,,,html-keyboard-response,250,440227,0.0-11.0-5.53-1.53,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1706.699999999255,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,54,1,dot,buoy,buoy_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
254,,,,,,html-keyboard-response,254,443026,0.0-11.0-5.54-1.54,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,1785.0999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,55,1,dot,parking_meter,parking_meter_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,e,0,1,,,
262,,,,,,survey-text-autocomplete,262,451098,0.0-11.0-6.55-4.55,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""tower""}",,,,,,,,,,,,,,,56,1,recognition,puddle,puddle_mooney,target,upside_down,post,null,Exp,Recognition,,,,tower,0.7682029556946662,0.0
269,,,,,,survey-text-autocomplete,269,457362,0.0-11.0-6.56-4.56,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""bird""}",,,,,,,,,,,,,,,57,1,recognition,ginger,ginger_mooney,catch,upside_down,pre,null,Exp,Recognition,,,,bird,0.6701699947388764,0.0
276,,,,,,survey-text-autocomplete,276,466274,0.0-11.0-6.57-4.57,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""face""}",,,,,,,,,,,,,,,58,1,recognition,sidecar,sidecar_mooney,target,regular,post,null,Exp,Recognition,,,,face,0.7843434272234289,0.0
283,,,,,,survey-text-autocomplete,283,488311,0.0-11.0-6.58-4.58,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,59,1,recognition,parking_meter,parking_meter_mooney,target,regular,pre,null,Exp,Recognition,,,,,,0.0
290,,,,,,survey-text-autocomplete,290,496138,0.0-11.0-6.59-4.59,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""fish""}",,,,,,,,,,,,,,,60,1,recognition,drill,drill_mooney,target,upside_down,pre,null,Exp,Recognition,,,,fish,0.7290950745269777,0.0
297,,,,,,survey-text-autocomplete,297,506746,0.0-11.0-6.60-4.60,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""boat""}",,,,,,,,,,,,,,,61,1,recognition,eclair,eclair_mooney,catch,regular,post,null,Exp,Recognition,,,,boat,0.836228595346469,0.0
304,,,,,,survey-text-autocomplete,304,512969,0.0-11.0-6.61-4.61,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""boat""}",,,,,,,,,,,,,,,62,1,recognition,sandal,sandal_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,boat,0.7185479363837806,0.0
311,,,,,,survey-text-autocomplete,311,523594,0.0-11.0-6.62-4.62,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""toy""}",,,,,,,,,,,,,,,63,1,recognition,buoy,buoy_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,toy,0.7893579776213632,0.0
318,,,,,,survey-text-autocomplete,318,530354,0.0-11.0-6.63-4.63,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""drill""}",,,,,,,,,,,,,,,64,1,recognition,drill,drill,target,upside_down,color,null,Exp,Recognition,,,,drill,0.0,1.0
325,,,,,,survey-text-autocomplete,325,536898,0.0-11.0-6.64-4.64,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""phone""}",,,,,,,,,,,,,,,65,1,recognition,parking_meter,parking_meter,target,regular,color,null,Exp,Recognition,,,,phone,0.655463279740444,0.0
332,,,,,,survey-text-autocomplete,332,545746,0.0-11.0-6.65-4.65,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 962,0j45hcathtkqheh,https://exponline.ugr.es/publix/939/983/start?srid=18275,65f1b89859e0ac502b79d54d,28,21,Italy,Female,Right-handed,,,"{""recognition"":""sandal""}",,,,,,,,,,,,,,,66,1,recognition,sandal,sandal,target,horizontal_flip,color,null,Exp,Recognition,,,,sandal,0.0,1.0
