index,rt,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,responses,verbal_id,semantic_distance,verbal_acc_corrected
0,null,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",null,1,0,dot,garlic,garlic_mooney_dot_on3,target,upside_down,pre,on,whwwbnuuo6xybou,html-keyboard-response,14,257865,0.0-11.0-5.0-1.0,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,,0,0,,,,
1,null,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,2,0,dot,dumbbell,dumbbell_mooney_dot_off2,target,horizontal_flip,pre,off,whwwbnuuo6xybou,html-keyboard-response,18,263883,0.0-11.0-5.1-1.1,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,,0,1,,,,
2,null,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,3,0,dot,ginger,ginger_mooney_dot_off4,catch,regular,pre,off,whwwbnuuo6xybou,html-keyboard-response,22,269905,0.0-11.0-5.2-1.2,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,,0,1,,,,
3,null,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,4,0,dot,dumbbell,dumbbell_mooney_dot_on1,target,horizontal_flip,pre,on,whwwbnuuo6xybou,html-keyboard-response,26,275933,0.0-11.0-5.3-1.3,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,,0,0,,,,
4,729.8999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,5,0,dot,puddle,puddle_mooney_dot_on1,target,regular,pre,on,whwwbnuuo6xybou,html-keyboard-response,30,277677,0.0-11.0-5.4-1.4,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,i,1,1,,,,
5,1081.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,6,0,dot,ginger,ginger_mooney_dot_on3,catch,regular,pre,on,whwwbnuuo6xybou,html-keyboard-response,34,279767,0.0-11.0-5.5-1.5,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,i,1,1,,,,
6,609.3000000715256,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,7,0,dot,dumbbell,dumbbell_mooney_dot_off4,target,horizontal_flip,pre,off,whwwbnuuo6xybou,html-keyboard-response,38,281399,0.0-11.0-5.6-1.6,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,i,1,0,,,,
7,554.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,8,0,dot,puddle,puddle_mooney_dot_off2,target,regular,pre,off,whwwbnuuo6xybou,html-keyboard-response,42,282966,0.0-11.0-5.7-1.7,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,i,1,0,,,,
8,596.8000000715256,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,9,0,dot,garlic,garlic_mooney_dot_off2,target,upside_down,pre,off,whwwbnuuo6xybou,html-keyboard-response,46,284574,0.0-11.0-5.8-1.8,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,i,1,0,,,,
9,1184.6000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,10,0,dot,puddle,puddle_mooney_dot_off4,target,regular,pre,off,whwwbnuuo6xybou,html-keyboard-response,50,286766,0.0-11.0-5.9-1.9,Chrome,134.0,Windows,10,undefined,undefined,3000 x 2000,1509 x 878,https://exponline.ugr.es/publix/939/983/start?srid=18295,6773bcdecee988907232d78f,17,23,South Africa,Male,Right-handed,Exp,dot_recog,i,1,0,,,,
